ProfUIN,ProfName,DepartmentName,Age,Gender
2391,Steven Thomas,MATH,29,Male
2392,Sylvia Logan,ECON,60,Female
2393,Eddie Shover,STAT,60,Female
2394,Robert Mooney,MUS,63,Male
2395,Forest Deleo,HIST,29,Male
2396,Jared Rentz,BIO,33,Male
2397,Jessica Green,ASTR,38,Male
2398,Russell Gammon,STAT,52,Male
2399,Ruth Fryer,CSCE,44,Female
2400,Gregory Moore,BIO,39,Male
2401,Thomas Mcdonald,CHEM,46,Male
2402,Patricia Sluka,CSCE,55,Male
2403,Amy Maldonado,PHIL,43,Male
2404,Daniel Griffin,PHYS,44,Female
2405,Juan Smith,CSCE,47,Male
2406,Wade Elmore,PHYS,26,Male
2407,Sara Witcher,ART,54,Female
2408,Florence Salinas,CSCE,27,Female
2409,Marvin Gamble,PHIL,45,Female
2410,Julie Martinez,CHEM,47,Female
2411,Angela Green,CHEM,55,Male
2412,Terry Mirsky,BIO,53,Female
2413,Dennis Porter,ASTR,34,Female
2414,Thelma Feltner,ART,63,Male
2415,Cora Brock,ECON,69,Male
2416,Fredrick Stott,ART,63,Male
2417,Penny Pritchett,ECE,35,Male
2418,Patrica Wood,HIST,41,Male
2419,Andrea Riley,CSCE,57,Male
2420,Tim Flynn,ECE,37,Female
2421,Robert Johnson,MATH,31,Male
2422,Anita Flores,CHEM,65,Female
2423,Christian Martin,CSCE,68,Male
2424,Chase Wolfe,CSCE,54,Female
2425,Steven Midgette,CHEM,50,Male
2426,Leona Pritchett,ECON,49,Female
2427,Christopher Harpole,BIO,63,Male
2428,Eva Wade,CHEM,54,Male
2429,Richard Sims,PHIL,30,Female
2430,Charles Butler,ECE,68,Female
2431,Dennis Fink,PSY,64,Female
2432,Joshua Boyle,MUS,41,Male
2433,Louise Ramos,ECE,52,Female
2434,Glen Mckenny,CHEM,69,Male
2435,Terence Hemstreet,STAT,52,Male
2436,Theresa Sullivan,ART,62,Male
2437,Laura Miller,STAT,28,Male
2438,Gerald Carr,ART,58,Male
2439,Elizabeth Nutt,PHIL,59,Male
2440,Kristi Ramos,CSCE,57,Female
2441,Stanley Ruiz,PHIL,58,Male
2442,Michael Wright,ECON,54,Male
2443,Ivan Marrero,STAT,47,Male
2444,Bradley Olson,HIST,69,Female
2445,Gordon Laster,MUS,45,Male
2446,Jonathan Railsback,CHEM,42,Male
2447,Corrina Brown,ART,49,Female
2448,Walter Wolfertz,BIO,37,Female
2449,Josephine Danley,ART,41,Female
2450,Lucy Wagner,PSY,60,Male
2451,Debra Katz,MATH,48,Male
2452,Brian Davis,ECON,52,Male
2453,Matthew Walters,ASTR,51,Male
2454,Cheryl Kasack,ART,36,Male
2455,Carlos Spencer,BIO,56,Female
2456,Tyson Young,CSCE,57,Female
2457,Celia Schueller,CSCE,57,Female
2458,Michael Rodriguez,ECE,48,Male
2459,Ashlyn Williamson,CSCE,69,Female
2460,Ida Gonzales,ECON,47,Male
2461,Robert Jordan,BIO,30,Female
2462,Joseph Patterson,PSY,32,Female
2463,Nathaniel Lehmann,ASTR,25,Male
2464,Carlos Marcum,MUS,32,Male
2465,Delores Lee,STAT,36,Female
2466,Jonathan Elliott,HIST,70,Female
2467,Roberto Mondesir,PSY,39,Male
2468,Christine Anderson,ENG,38,Female
2469,Teresa Williams,STAT,26,Female
2470,Ralph Berlin,MUS,36,Female
2471,Joanne Padgett,CSCE,40,Female
2472,Joshua Ferguson,MATH,60,Male
2473,Dennis Russell,CSCE,48,Male
2474,Louise Bradley,CSCE,52,Male
2475,Christopher Talley,ENG,39,Male
2476,Eileen Dominguez,CHEM,25,Female
2477,Terry Morse,ECON,37,Male
2478,Glen Brown,MATH,69,Male
2479,Sylvia Minton,BIO,26,Male
2480,Robert Gutierrez,CHEM,65,Female
2481,Joann Westmark,ECE,35,Female
2482,Rita Morgan,ART,70,Female
2483,Carlton Harris,PHYS,61,Male
2484,Timmy Albritton,BIO,34,Female
2485,Thomas Quella,CHEM,61,Male
2486,Leonard Watts,STAT,52,Female
2487,Joseph Flaming,CSCE,46,Female
2488,Deanna Dryden,MATH,33,Male
2489,Daniel Castro,PHIL,49,Male
2490,James Petersen,ASTR,58,Female
2491,Leslie Sargent,MUS,59,Female
2492,Jeffrey Greenhalge,ASTR,56,Male
2493,Benjamin Franklin,CSCE,60,Female
2494,Amanda Nelson,ASTR,29,Female
2495,Karen Reager,ART,57,Male
2496,Van Wayne,STAT,51,Male
2497,Joseph Smith,CHEM,38,Female
2498,Joseph Ramlall,HIST,40,Male
2499,Stephen Hoffman,PHYS,53,Female
2500,Janet Johnson,ASTR,36,Male
2501,Cindy Cawthorne,MATH,46,Male
2502,Karen Carr,BIO,64,Male
2503,Ruth Audette,ASTR,69,Female
2504,Rochelle Alexander,CHEM,54,Female
2505,Raymond Abel,MUS,58,Male
2506,Rodney Harris,ECON,50,Male
2507,Francis Taylor,BIO,33,Male
2508,Billye Streeter,ECON,26,Male
2509,Bryant Butler,HIST,28,Female
2510,Willie Babineaux,ART,38,Female
2511,Betty Komorowski,ENG,48,Female
2512,Jerry Vasquez,MATH,68,Male
2513,Patricia Leonard,ENG,39,Male
2514,John Taylor,ECE,63,Male
2515,Juanita Durham,MATH,51,Male
2516,Greta Smith,CSCE,59,Male
2517,Darron Booth,ASTR,65,Female
2518,David Allen,STAT,61,Female
2519,Larry Leon,HIST,46,Male
2520,Joan Greer,ECE,29,Male
2521,Clara Grimm,STAT,27,Male
2522,Elijah Woodson,CHEM,61,Female
2523,Rodney Ngo,CSCE,40,Male
2524,Brett Saylors,PSY,49,Male
2525,Jana Pfau,ART,57,Male
2526,Annie Kanady,PHIL,39,Female
2527,Lupe Martin,STAT,50,Male
2528,Lauren Loftin,STAT,60,Female
2529,Kelly Evans,CSCE,38,Female
2530,Joyce Rosasco,PHIL,54,Male
2531,David Walker,HIST,29,Male
2532,Michelle Maldonado,PHIL,62,Female
2533,Karen Daquino,MUS,44,Female
2534,Estrella Hays,CHEM,31,Female
2535,Robert Davenport,CSCE,55,Male
2536,Denise Vastardis,ENG,43,Male
2537,Blanche Mcmaster,STAT,26,Male
2538,Roy Cliff,BIO,40,Female
2539,Walter Rabago,PSY,36,Male
2540,Brian Simmons,PHYS,63,Male
2541,Terry Carlyle,CHEM,45,Male
2542,Barry Redden,PSY,64,Male
2543,Angela Barnes,ENG,36,Male
2544,Bruce Delbridge,CHEM,29,Male
2545,Deirdre Irving,ENG,45,Female
2546,Joel Potter,MATH,70,Male
2547,Antonio Johnson,HIST,67,Male
2548,Ervin Carson,PSY,35,Male
2549,Edward Wallace,PSY,55,Female
2550,Franklin Simpson,ART,56,Male
2551,Rose Boutin,STAT,58,Female
2552,Justin Donaldson,ENG,35,Female
2553,Kandice Woltz,ENG,61,Male
2554,Mary Desantis,HIST,54,Male
2555,Edward Hinojosa,BIO,26,Male
2556,Thomas Cross,ART,54,Female
2557,Archie Littlefield,ECON,56,Male
2558,Carl Lloyd,ENG,29,Male
2559,Caridad Spradling,CSCE,46,Female
2560,Joe Foster,ASTR,48,Male
2561,Stephen Middaugh,ECE,37,Female
2562,Elizabeth Kisner,PSY,52,Female
2563,Mitchell Wojner,PHIL,43,Male
2564,Hildegard Chao,ASTR,30,Male
2565,Willie Nalevanko,ENG,26,Female
2566,Lanette Sibrel,ASTR,62,Female
2567,Harold Merideth,ENG,41,Male
2568,Bobby Smith,ASTR,61,Female
2569,Melissa Wood,ECON,69,Female
2570,Lana Jones,ECON,57,Male
2571,Michael Leab,MATH,27,Female
2572,Larry Pate,ECE,53,Male
2573,Everett Jones,ENG,39,Female
2574,Phyllis Newton,ART,31,Female
2575,Rita Bragg,PHIL,54,Male
2576,Mariel Moretz,ECE,67,Male
2577,Naomi Kelker,ECE,25,Male
2578,Eneida Ash,PHIL,30,Male
2579,Thomas Berry,PHIL,31,Female
2580,Nellie Hixon,BIO,43,Male
2581,Margaret Peet,CHEM,47,Male
2582,Peter Lopez,ECON,38,Female
2583,Shirley Hall,MUS,69,Female
2584,Michelle Colvard,CHEM,53,Male
2585,Jim Zubiate,STAT,49,Male
2586,Candace Oglesbee,HIST,62,Male
2587,Judith Brooks,ECON,31,Male
2588,Elsie Hutchings,CSCE,34,Male
2589,Joanna Hamilton,ECON,59,Male
2590,Penny Martinez,PHYS,48,Male
2591,Jesus Garrick,MATH,25,Female
2592,Jeffrey Hannon,HIST,67,Male
2593,Kristy Hammond,CHEM,31,Female
2594,Geraldine Gibson,ART,26,Female
2595,Nellie Herman,BIO,41,Female
2596,Jacquelyn Hern,ASTR,55,Female
2597,Janette Tillman,ECON,32,Male
2598,Emma Stone,MUS,32,Female
2599,Alex Steenberg,ECE,51,Female
2600,Juana Foushee,ECON,53,Female
2601,Levi Howard,ART,55,Male
2602,Christopher Hohnstein,ECE,25,Male
2603,Nichole Sparks,CSCE,62,Male
2604,Aimee Clark,ART,34,Female
2605,Stanley Eddy,MATH,36,Male
2606,Elaine Dente,BIO,49,Male
2607,Robert Zollinger,ECON,66,Female
2608,Bennie Engelhardt,PSY,35,Female
2609,Beverly Newton,ECE,69,Male
2610,Juanita Johnson,BIO,29,Female
2611,Brian Demetriou,STAT,59,Male
2612,Becki Gibbons,BIO,59,Female
2613,Jody Craven,PHIL,60,Female
2614,Jackie Manuel,MUS,31,Male
2615,Alisha Gonzales,ECE,56,Male
2616,Leonard Cornell,BIO,66,Female
2617,Carl Farmer,ENG,39,Male
2618,Nicole Kennedy,PHYS,60,Male
2619,Christine Lyons,PHYS,25,Female
2620,John Merrill,MATH,56,Female
2621,Kevin Childers,PHYS,44,Male
2622,Tom King,PHYS,47,Male
2623,Bill Pfister,BIO,54,Female
2624,Kenneth Marston,ART,61,Female
2625,Crystal Sawchuk,MUS,70,Female
2626,Shirley Chance,ECE,56,Male
2627,Susan Paya,ECON,38,Female
2628,Sandra Carlisle,PHYS,69,Female
2629,Jean Deloach,MATH,58,Female
2630,Angel Lindsay,ECE,29,Female
2631,Eva Bivens,PHIL,70,Male
2632,Frances Chevarie,CHEM,51,Male
2633,Richard Wolff,PHIL,28,Female
2634,Jane Legault,ENG,59,Female
2635,Jason Morrow,MATH,34,Male
2636,Emily Howell,ASTR,66,Female
2637,Angela Hughart,BIO,26,Female
2638,Rodney Tabares,ASTR,57,Male
2639,Daniel Garrison,MUS,39,Female
2640,Sandra Santos,ART,29,Female
2641,Adelaide Correira,BIO,60,Female
2642,Pasquale Armstrong,ECE,28,Male
2643,Margie Barnes,ECON,67,Male
2644,Peter Grider,PSY,64,Male
2645,Jessie Moss,ART,44,Male
2646,Alice Gonzalez,ART,61,Male
2647,Michael Aldridge,ART,56,Female
2648,Clyde Fallon,STAT,44,Female
2649,William Sands,PHIL,57,Female
2650,Susan Wilusz,PSY,48,Female
2651,Martina Clark,STAT,47,Female
2652,Barbara Martin,ECE,35,Male
2653,Kim Martinez,ECON,27,Female
2654,Laura Bryant,MUS,59,Male
2655,Amber Caldwell,ECON,42,Male
2656,Mark Powers,MATH,57,Female
2657,Christopher Spencer,HIST,40,Male
2658,Angela Skelton,PSY,59,Male
2659,Margaret Fregoso,PHIL,34,Male
2660,Cathy Wise,CHEM,59,Male
2661,Maria Frost,PHYS,66,Male
2662,Micheal Willey,PHYS,46,Male
2663,Alene Morrison,ASTR,48,Female
2664,Marc Kinney,PHYS,30,Male
2665,Bruce Moore,MATH,60,Male
2666,Eugene Bohannon,ART,62,Female
2667,Gloria Ellis,CSCE,69,Male
2668,James Marin,ART,69,Female
2669,Helene Harris,ECE,68,Male
2670,Roberto Cole,BIO,56,Male
2671,William Matthews,STAT,54,Female
2672,Janet Larez,ART,33,Female
2673,Shirley Lee,PHIL,36,Male
2674,Larry Broadway,ECON,58,Male
2675,Robert Oliver,ECE,70,Male
2676,Tamara Wenzel,HIST,51,Female
2677,Katherine Topete,PSY,62,Male
2678,Amanda Worthey,MUS,57,Female
2679,Roy Doyle,STAT,62,Female
2680,Loretta Hucks,ECE,45,Female
2681,Rigoberto Hamilton,ASTR,64,Male
2682,Herbert Scroggs,PSY,54,Female
2683,Simone Reaves,HIST,37,Male
2684,Kimberly Kilpatrick,PHYS,42,Female
2685,Karen Smith,STAT,49,Male
2686,Elizabeth Davis,ECE,45,Male
2687,William Johnson,ECE,43,Male
2688,Ronald Fegueroa,MUS,61,Female
2689,Monique Palka,PHIL,66,Female
2690,Jason Jackson,MATH,52,Female
2691,Ruby Willemsen,PHYS,38,Female
2692,Laura Replogle,PHIL,59,Male
2693,Paulette Oneill,HIST,26,Female
2694,Britni Bartkowski,HIST,51,Male
2695,Oliver Schlindwein,MUS,26,Male
2696,Christine Pearson,CHEM,54,Female
2697,Stephen Carter,ECON,51,Female
2698,Antonio Koonce,ART,61,Male
2699,Sandy Giese,PSY,42,Male
2700,Fritz Blair,MATH,35,Male
2701,Robert Lechuga,PHIL,28,Male
2702,Joan Placko,PHYS,53,Male
2703,Shawn Tucker,MUS,39,Female
2704,Russell Metge,HIST,52,Male
2705,Walter Pruett,ASTR,41,Male
2706,Myra Byers,PHIL,69,Female
2707,Curtis Riley,BIO,28,Male
2708,James Gordon,ASTR,63,Male
2709,Robert Caudill,MUS,70,Female
2710,Ronald Elkins,HIST,25,Male
2711,Douglas Lettinga,PHIL,53,Male
2712,Daniel Turner,PHYS,38,Female
2713,Amanda Denson,HIST,35,Male
2714,Judith Morrow,CHEM,49,Female
2715,Kenneth Conway,PSY,61,Female
2716,Theresa Turner,ART,49,Male
2717,Daniel Reiner,ECON,57,Female
2718,Shirley Trump,PHYS,35,Female
2719,Cindy Reynolds,BIO,26,Male
2720,Joanne Davis,ART,53,Female
2721,Amy Alexander,ENG,50,Male
2722,Deborah Boudreau,CHEM,29,Male
2723,Debra Garrett,BIO,66,Female
2724,Kathy Mills,MATH,65,Male
2725,Carla Rothenberg,MUS,44,Female
2726,Roger Danker,BIO,57,Female
2727,Melva Leasure,CHEM,52,Female
2728,Scott Dorsey,ECE,48,Male
2729,Anne Steward,PHIL,54,Female
2730,Helen Hamilton,CHEM,28,Male
2731,Kathryn Hardee,CSCE,35,Female
2732,James Carreiro,ECON,52,Male
2733,Willie Larson,BIO,26,Male
2734,Shirley Morse,PHYS,48,Male
2735,Thomas Moore,PSY,29,Male
2736,Gordon Medina,CHEM,69,Female
2737,Mae Priest,ART,40,Male
2738,Anna Walters,BIO,32,Female
2739,Dawn Szewczyk,CHEM,69,Female
2740,Marion Broadwater,BIO,60,Male
2741,Paul Thornton,MATH,35,Male
2742,Shelia Payne,PSY,42,Male
2743,Tracy Flores,BIO,61,Male
2744,Jennifer Palmer,MUS,55,Male
2745,Ryan Horton,MUS,41,Male
2746,Nancy White,STAT,50,Female
2747,David Smith,ECE,62,Female
2748,Clinton Mcfarland,STAT,36,Female
2749,Henry Hitzeman,PHYS,28,Female
2750,Grace Ellis,CHEM,60,Female
2751,Erna James,MUS,60,Male
2752,Leona Shaw,MUS,35,Male
2753,Brent Compos,ECON,69,Female
2754,Rosalie Fifield,ASTR,26,Male
2755,Aida Sizer,CHEM,65,Male
2756,Annis Jackson,ENG,35,Female
2757,Sharon Melton,ECON,63,Female
2758,Alvin Mills,HIST,63,Female
2759,William Roberts,PSY,61,Male
2760,Sandra Kirkpatrick,ASTR,25,Female
2761,Gerald Olson,BIO,51,Female
2762,Ann Renner,ART,50,Male
2763,Maggie Haines,PHYS,66,Female
2764,Stephen Ham,MUS,32,Female
2765,Peter Adams,CHEM,40,Female
2766,Cora Thomas,CHEM,49,Female
2767,Lillian Johnson,ECE,29,Female
2768,Desmond Brown,CSCE,50,Male
2769,Jose Hasley,BIO,64,Male
2770,Alice Jackson,STAT,52,Female
2771,Raymond Woods,ECON,56,Female
2772,Violet Aguilar,MUS,48,Male
2773,Herbert Finn,CSCE,49,Male
2774,Robert Frame,CHEM,25,Female
2775,Genevieve Shipley,STAT,31,Female
2776,Ramon Clark,BIO,60,Male
2777,Elizabeth Clinch,PHIL,38,Female
2778,Lola Locke,PHYS,48,Female
2779,Lindy Shaw,HIST,53,Male
2780,Ronald Feldmann,CSCE,62,Male
2781,Jenna Overstreet,CSCE,44,Male
2782,Patricia Roose,ASTR,52,Female
2783,Reginald Rich,ASTR,52,Male
2784,Linda Landers,MATH,60,Male
2785,Barbara Schumpert,PHYS,69,Female
2786,Andrea Christie,MATH,53,Female
2787,Barbara Spritzer,CHEM,64,Female
2788,Myra Graves,PSY,50,Male
2789,Rene Fralick,STAT,42,Female
2790,Charity Washington,ASTR,56,Female
2791,Jerry Turner,PHYS,62,Female
2792,Lillian Cadet,CHEM,28,Female
2793,Tamara Cisco,MUS,51,Female
2794,James Johnson,HIST,28,Male
2795,Scott Sanchez,PHIL,68,Male
2796,Bryon Pereyda,PHIL,31,Male
2797,Elsie Acencio,ECON,32,Female
2798,Diana Plourde,HIST,43,Female
2799,Nadine Reid,PHYS,39,Female
2800,Charlotte Giese,ECON,44,Male
2801,Nathaniel Ard,STAT,30,Female
2802,Gary Cearley,ENG,64,Male
2803,Barbara Itson,ART,61,Male
2804,George Brown,ECON,34,Male
2805,Terrance Turner,ENG,32,Female
2806,Sandra Comans,BIO,48,Female
2807,Teresa Hill,MATH,40,Female
2808,Jose Dowker,PHIL,51,Male
2809,Mary Robison,ECE,70,Male
2810,Julian Roux,CHEM,45,Male
2811,Stephen Hamamoto,MATH,33,Male
2812,Kathleen Wood,PSY,65,Female
2813,Susan Burch,ASTR,30,Female
2814,Vincent Myers,ASTR,38,Female
2815,Kathy Wenzel,PHIL,58,Male
2816,Earnest Allen,CSCE,56,Male
2817,Gene Wagner,CHEM,53,Female
2818,Christopher Hale,PHYS,66,Female
2819,Lisa Snow,BIO,37,Male
2820,Erin Barger,CSCE,28,Male
2821,Alan Chin,PHYS,62,Male
2822,Scott Booth,PHIL,42,Male
2823,Carole Starling,ASTR,38,Female
2824,Lorraine Luongo,ASTR,32,Female
2825,Annette Ramaudar,PHIL,63,Male
2826,Robin Davis,MATH,53,Female
2827,Mildred Hart,ECON,40,Male
2828,Deborah Cordell,ECON,65,Male
2829,Paul Smith,MUS,69,Male
2830,Jonathan Mcmichael,BIO,49,Female
2831,Aaron Helwig,ECE,69,Female
2832,Edward Taylor,ART,62,Female
2833,David Arvan,CSCE,45,Male
2834,Ronald Rios,STAT,31,Male
2835,Dennis Orf,ASTR,61,Male
2836,Robert Castaneda,PHIL,58,Male
2837,Vickie Reid,ECE,42,Male
2838,Socorro Elkins,HIST,62,Male
2839,John Rogers,PHIL,52,Female
2840,Nicholas Fraire,HIST,32,Female
2841,Misty Cressman,ASTR,57,Female
2842,Hilton Garcia,ENG,58,Male
2843,Meredith Canady,ASTR,50,Male
2844,David Barbieri,STAT,52,Male
2845,Robert Lopez,CHEM,69,Male
2846,Janice Peacock,MUS,67,Female
2847,Michael Nghe,MATH,69,Male
2848,Patricia Killeen,MATH,44,Female
2849,Crystal Gonzalez,PHIL,32,Male
2850,Danielle Graham,MATH,33,Male
2851,Jose Edwards,PSY,35,Male
2852,Natasha Judd,PHIL,42,Male
2853,Heather Person,ECON,47,Female
2854,Kathleen Silva,ASTR,52,Female
2855,Edna Mccorkle,ASTR,62,Female
2856,Josue Littlefield,ART,39,Female
2857,Bethann He,ASTR,46,Male
2858,James Perea,PSY,43,Female
2859,Jeffrey Ng,MATH,66,Female
2860,Melanie Hardison,ENG,48,Female
2861,Steven Francis,PSY,60,Female
2862,Paul Oakley,PHIL,42,Male
2863,Milton Weal,ASTR,70,Female
2864,Darryl Moreau,MUS,35,Male
2865,Maria Flaherty,MUS,46,Male
2866,Lorenzo Lumpkin,PHIL,28,Male
2867,James Barber,MUS,30,Female
2868,Clifford Reed,BIO,35,Male
2869,Lori Blair,PSY,63,Male
2870,John Cook,PHYS,52,Male
2871,Carolyn Gibson,ECE,51,Male
2872,John Baney,CHEM,46,Female
2873,Scott Herndon,STAT,52,Male
2874,Kitty Rodriguez,PHIL,70,Female
2875,Harvey Marrara,PSY,39,Female
2876,Lucille Shurtleff,CHEM,44,Female
2877,Janet Dunlap,ASTR,57,Female
2878,Magaret Chaparro,STAT,43,Female
2879,Rafael Colon,PHYS,66,Female
2880,April Middleton,BIO,57,Female
2881,Deborah Thompson,HIST,38,Female
2882,Karen Rodriguez,CSCE,68,Female
2883,Casey Aspinall,ASTR,36,Female
2884,Melissa Fix,ART,29,Male
2885,Chad Campbell,ASTR,61,Male
2886,George Payne,MATH,33,Male
2887,Paul Martin,PHIL,52,Female
2888,Carmen Meeks,ENG,59,Female
2889,Charles Guedjian,ART,51,Female
2890,Diana Gonzales,STAT,62,Female
2891,Melissa Strickland,ENG,57,Male
2892,Michael Kirkland,BIO,46,Male
2893,Tommy Nichols,CSCE,66,Male
2894,Peter Williamson,ART,58,Male
2895,Alexander Lande,ART,39,Female
2896,Emily Campo,BIO,39,Male
2897,Lee Hudgens,STAT,26,Female
2898,Mary Harne,PHYS,39,Female
2899,Hazel Reed,ENG,59,Male
2900,Xavier Medeiros,BIO,33,Male
2901,Marilyn Madden,MATH,25,Female
2902,Betty Schuster,ECE,57,Male
2903,Daniel Mendez,ECE,50,Female
2904,Gordon Washington,PHYS,36,Male
2905,Emmaline Cash,BIO,66,Male
2906,Eleanor Brand,ECON,28,Male
2907,Michael Carruthers,ART,43,Female
2908,Gary Dillon,MATH,35,Female
2909,Jason Childress,ASTR,63,Male
2910,Mary Delatorre,CHEM,67,Female
2911,Richard Slone,STAT,50,Male
2912,Joy Adcock,BIO,68,Female
2913,John Schwab,STAT,35,Male
2914,Porsche Hecht,ECON,35,Female
2915,George Willis,CSCE,40,Male
2916,Ethel Smith,ENG,49,Male
2917,John Sprague,ASTR,48,Female
2918,Antonia Hayes,MUS,60,Male
2919,Lauren Baker,STAT,63,Male
2920,Lorena Maurice,PHYS,60,Female
2921,Edward Obrien,HIST,35,Male
2922,Carlos Sims,ECE,49,Male
2923,James Evans,CSCE,48,Female
2924,Dalton Bailey,STAT,70,Female
2925,Karen Rae,ART,63,Male
2926,Brendan Pryor,ENG,35,Male
2927,Karen Hightower,ENG,55,Female
2928,Joshua Depedro,ECON,40,Female
2929,Paul Ashford,CHEM,26,Male
2930,Solomon Salles,STAT,62,Female
2931,Lupe Reinoso,MUS,59,Male
2932,Joyce Doll,ENG,59,Female
2933,Rita Sharp,CHEM,48,Male
2934,Ella Samaroo,MUS,29,Female
2935,Lacy Hughes,PHYS,56,Female
2936,Michael Smith,MUS,52,Female
2937,Elvis Butler,MATH,41,Female
2938,Jaime Groves,ART,68,Male
2939,Eddie Jackson,PHIL,67,Female
2940,Celina Wade,ENG,35,Female
2941,Lynda Harmon,ECON,29,Female
2942,Frances Strait,PHIL,28,Female
2943,David Jones,ASTR,54,Male
2944,David Smith,PHIL,36,Female
2945,Jeffrey Nunmaker,STAT,36,Male
2946,David Thomas,PHYS,44,Male
2947,Phillip Basquez,ART,39,Female
2948,James Herrera,ENG,29,Female
2949,Paula Livingston,PHYS,43,Male
2950,Elizabeth Ahrenholtz,ENG,40,Male
2951,Williams Hernandez,ECE,55,Female
2952,Kevin Sutherland,ASTR,49,Male
2953,Daniel Matthews,HIST,50,Female
2954,Carl Hall,PHYS,53,Female
2955,Stella Petrovich,PSY,61,Female
2956,Bradford Ainsworth,STAT,46,Female
2957,Faye Huddleston,HIST,48,Female
2958,Lorraine Matthews,PSY,43,Male
2959,Spencer Collazo,ECON,59,Male
2960,Sarah Aaron,PSY,30,Male
2961,Sharon Callender,MATH,33,Female
2962,Allan Lopez,PSY,34,Female
2963,Brenda Pierce,PHYS,37,Female
2964,Cliff Poitras,CHEM,66,Male
2965,Vivian Mann,CHEM,36,Female
2966,Cindy Mathewson,ENG,42,Male
2967,Richard Moore,BIO,37,Male
2968,Mary Gamble,PHYS,37,Female
2969,Jennifer Morgan,ECE,54,Male
2970,Robert Smith,ASTR,28,Male
2971,Garnet Mead,ECON,62,Female
2972,Kareem Mcnicholas,ART,47,Male
2973,Brandon Tijerina,STAT,36,Male
2974,Laura Stone,CHEM,48,Male
2975,Bruce Blaney,ASTR,30,Male
2976,Rebecca Killian,PHIL,40,Female
2977,Daryl White,ENG,28,Male
2978,William Loveman,ENG,30,Female
2979,Alfonso Phebus,ECE,63,Female
2980,Sean Miller,ART,63,Female
2981,Cristina Whitten,MUS,58,Male
2982,Ted Speight,ASTR,39,Male
2983,Damon Bell,BIO,51,Female
2984,Frederick Pfeiff,MATH,36,Female
2985,Anthony Miner,HIST,37,Male
2986,Valerie Gonzales,PHIL,57,Female
2987,Lori Richardson,ART,63,Male
2988,Maria Leite,ART,38,Male
2989,Helen Moore,ENG,60,Female
2990,Donna Coe,ECE,33,Female
2991,Diana Crump,MATH,37,Male
2992,Lissette Sickler,ART,30,Female
2993,Anisha Bugbee,ASTR,69,Male
2994,Paul Thomas,ENG,52,Male
2995,Peggy Bennett,STAT,46,Female
2996,Shannon Ford,PSY,57,Female
2997,Donald Dubuque,ASTR,39,Female
2998,Ashley Corbin,ENG,29,Female
2999,Charles Freedman,ECE,64,Male
3000,Jean Hohlstein,MATH,60,Male
3001,Jeffrey Gillum,ECE,52,Female
3002,John Hancock,BIO,55,Male
3003,John Williams,ECE,69,Female
3004,Kevin Bryant,STAT,37,Female
3005,Latoya Labrecque,ASTR,55,Male
3006,Charles Rosser,PSY,50,Male
3007,Jason Henderson,PHIL,65,Female
3008,Brenda Evangelista,ENG,70,Male
3009,Ethyl Ross,MUS,70,Female
3010,Randy Mills,BIO,30,Male
3011,Nathan Hinderliter,MUS,53,Male
3012,Hugh Castanon,HIST,48,Female
3013,Nancy Winstead,CHEM,29,Female
3014,Charlie Montoya,PHYS,68,Female
3015,Lena Ervin,STAT,69,Male
3016,James Britton,CSCE,51,Male
3017,Morris Lee,PSY,44,Male
3018,Kari Wms,ENG,49,Female
3019,Mary Coleman,PSY,54,Male
3020,Shannon Akers,BIO,62,Male
3021,Gary Mccoy,HIST,39,Female
3022,Diana Chaddock,PHIL,41,Female
3023,Jeremy Thrower,ART,38,Male
3024,Yasmin Wade,PSY,67,Male
3025,Donna Mesich,ECON,67,Male
3026,Karen Mitchell,CSCE,30,Male
3027,Hector Hitchcock,PHIL,26,Male
3028,Dennis Smith,HIST,61,Female
3029,Edward Mikolajczyk,CSCE,53,Female
3030,Mary Gamboa,ECE,46,Male
3031,William Patillo,ART,52,Female
3032,Billye Sparks,PHYS,69,Male
3033,Karen Cooper,ART,56,Female
3034,Anne Mazzone,MATH,70,Male
3035,Shawn Christensen,CHEM,57,Male
3036,Clara Wertz,ASTR,65,Female
3037,Trudy Koss,ECE,57,Female
3038,Freddie Mckee,CHEM,51,Male
3039,Anne Vue,BIO,48,Female
3040,Jeffrey Hall,CHEM,47,Male
3041,Ashley Marnell,PHIL,30,Female
3042,Luz Hamilton,ECE,34,Male
3043,Mark Weiss,MUS,32,Female
3044,Melody Williams,MATH,38,Female
3045,Manuel Perri,ENG,33,Female
3046,Mark Whatley,MATH,30,Female
3047,Shelby Bartel,HIST,29,Female
