UIN,StuName,BirthYear,Gender,Phone,Major
12000,Anthony Volker,2000,Male,5.851221032,Music
12001,Richard Ramirez,2005,Female,1.64392386,Electrical Eng
12002,William Kennedy,2001,Male,6.520866029,Philosophy
12003,Shirley Ibarra,2000,Female,1.604660786,Astronomy
12004,Keith Crespo,1999,Female,3.626193453,Philosophy
12005,Ruby Niebaum,2000,Male,5.758088117,Statistics
12006,Sarah Singh,2000,Male,6.379338551,Philosophy
12007,Timothy Hernandez,2002,Female,7.473981011,Music
12008,Thelma Kloeck,2003,Female,4.234053505,Astronomy
12009,Kent Villanveva,2004,Male,5.83300925,Psychology
12010,Kathleen Sammartino,2003,Male,6.781809782,Physics
12011,Dale Pulido,2004,Male,9.483932702,Art
12012,Julius Odonal,2000,Male,6.938382004,Engineering
12013,Daniel Esters,2002,Female,9.728186051,Psychology
12014,Virginia Gallardo,1999,Male,7.7999843,Psychology
12015,Johnnie Delgado,2003,Female,3.84424415,History
12016,Ernie Harris,2004,Male,9.926393856,Astronomy
12017,Ann Holmes,2002,Male,3.754771233,Economics
12018,Lizabeth Herrera,2000,Female,7.112219032,Philosophy
12019,Lisa Ellis,2005,Female,7.881368787,Physics
12020,Theodore Post,2000,Female,7.289650379,Computer Science
12021,David Trexler,2004,Female,7.454535815,Physics
12022,David Bates,2002,Female,2.384553826,Mathematics
12023,Donna Lee,2002,Female,1.753679934,Electrical Eng
12024,Bernice Clark,1999,Female,8.784574858,Art
12025,Paul Gaines,2001,Female,7.297081848,Art
12026,Thelma Leidall,2004,Male,9.891242401,Computer Science
12027,Glenn Herzog,2003,Male,3.590445257,Astronomy
12028,Kristen Mahon,2005,Female,5.681070504,Physics
12029,Brandon Lindsay,2002,Male,4.588162916,History
12030,Genevieve Shaw,2000,Male,2.767983723,Psychology
12031,Mary Cruz,2000,Female,2.145074557,Philosophy
12032,James Sheets,2004,Female,8.231182675,Art
12033,Nicole Watson,2002,Male,6.577765141,Astronomy
12034,Caryn Francis,1999,Male,9.709449806,Mathematics
12035,Mindy Herman,2005,Female,4.9081292,Computer Science
12036,Lynda Stokes,2000,Female,3.404616188,Philosophy
12037,Walter Weaver,2001,Male,9.343927585,Chemistry
12038,Stephanie Warren,2000,Male,1.847550795,Economics
12039,Margaret Morton,2001,Female,4.432785538,Physics
12040,Francine Vega,2001,Female,3.60163134,Astronomy
12041,Darrel Hurt,2002,Male,7.984354682,Engineering
12042,Rebecca Seals,2001,Male,7.315081954,Physics
12043,Gail Mclaughlin,2000,Female,5.69038792,Philosophy
12044,Gladys Chesson,2000,Male,2.39680888,Astronomy
12045,Carol Frankhouser,2001,Male,3.578126405,History
12046,Alma Herzberger,2002,Male,2.143555153,Music
12047,Brooke Garza,1999,Female,9.926460304,Economics
12048,Tina Claypoole,1999,Male,5.55253613,Psychology
12049,Johnny Davis,2000,Female,8.252428544,Engineering
12050,Denise Manning,2000,Female,6.966246067,Electrical Eng
12051,Andrew Winn,2002,Female,2.316910802,Engineering
12052,John Smith,2002,Female,7.562134779,Philosophy
12053,Barbara Barnes,2002,Male,9.699282126,Mathematics
12054,Linda Turner,2003,Female,1.560535152,Statistics
12055,Nancy Brown,1999,Male,1.932979567,History
12056,Jewell Thompson,2003,Female,9.401687163,Chemistry
12057,Ronald Lamarr,2005,Female,8.875463102,Engineering
12058,Aline Uselman,2005,Male,9.18213087,History
12059,Donald Brumble,2002,Male,1.6046477,Economics
12060,Sandy Adams,2000,Male,2.93541935,Psychology
12061,Robert Traver,2002,Male,9.61345915,Psychology
12062,Gertrude Meres,2000,Female,7.622029238,Philosophy
12063,Kenneth Ellis,2002,Male,7.103568407,Music
12064,Penny Tennies,2005,Female,1.992651112,Chemistry
12065,Robert Poplar,2004,Male,2.553911658,Statistics
12066,Colleen Melia,2002,Female,8.454855872,Mathematics
12067,Laura Coyle,2001,Female,2.225580531,Biology
12068,Steve Williams,1999,Male,4.807048879,Economics
12069,Morgan Riley,1999,Female,6.58108724,Astronomy
12070,Randall Pantoja,2005,Female,7.75663717,Engineering
12071,Robert Engemann,2001,Female,3.90587345,Engineering
12072,Thelma Lenard,2003,Female,1.90917106,Art
12073,Rose Henson,2001,Male,7.394893835,Music
12074,Joyce Serrano,2000,Male,1.801855354,Art
12075,Evelyn North,2000,Male,5.84429485,Astronomy
12076,Edda Newcomb,1999,Male,7.567683008,History
12077,Janette Delozier,2003,Female,1.583532446,Electrical Eng
12078,Karen Silva,2003,Male,7.634466923,Psychology
12079,Terry Manship,2000,Male,3.329305907,Electrical Eng
12080,Daniel Utz,2001,Female,2.638596084,History
12081,John Wright,1999,Female,9.84075165,Biology
12082,Kent Stevens,2004,Female,1.85357142,Computer Science
12083,Joshua Blackburn,2002,Male,7.704138463,Mathematics
12084,Lee Bunch,2005,Female,2.469384533,Physics
12085,Ryan Smiley,2002,Male,2.936991583,Astronomy
12086,Nichol Lister,2005,Male,2.298706009,Physics
12087,David Nair,1999,Female,8.653669386,Electrical Eng
12088,Amanda Wiggins,1999,Male,5.922325524,Engineering
12089,Michelle Tacy,2004,Female,9.467030579,Mathematics
12090,Harold Hatch,2003,Female,6.96861132,Physics
12091,Merle Cook,2002,Female,3.843845939,Mathematics
12092,Matthew Noel,1999,Male,6.386790926,Economics
12093,Margarita Schmidt,2002,Female,9.425627133,Philosophy
12094,April Kennedy,2005,Female,9.67560844,Engineering
12095,Amber Austin,2004,Female,2.712558277,Music
12096,Javier Slater,2003,Female,1.654253583,History
12097,Dorothy Crabtree,1999,Female,6.916042997,Art
12098,Elsie Gibney,2002,Female,5.828745241,Computer Science
12099,Sylvester Payne,2001,Female,2.860369314,Music
12100,Billy Kellogg,2003,Male,7.186524557,History
12101,Charles Ruff,2001,Female,8.769443118,Astronomy
12102,Larry Dess,2005,Male,2.912358358,Electrical Eng
12103,Evelyn Feliciano,2003,Female,5.208860718,Philosophy
12104,Sean Harmon,2002,Female,4.36797486,Mathematics
12105,Ron Doyon,2000,Male,1.516257509,Psychology
12106,Betty Fleming,2003,Male,1.7443753,Economics
12107,Jason Hall,2000,Male,6.673863113,Physics
12108,Edward Sabol,2004,Female,8.135654773,Electrical Eng
12109,Matthew Rose,2002,Female,1.957707026,Computer Science
12110,Scottie Ligon,2001,Female,8.854966199,Mathematics
12111,Kathy Abild,2002,Male,8.184516171,Biology
12112,Dora Davenport,2005,Female,9.18330195,Music
12113,Ramon Bond,1999,Male,9.691651466,Philosophy
12114,Stephen Richter,2000,Male,1.728907619,Philosophy
12115,Jose Metzger,2000,Male,3.42943026,Biology
12116,Nancy Drabek,2000,Female,5.242579997,Mathematics
12117,Deanne Simmon,1999,Male,3.15066568,Engineering
12118,Carlos Davenport,2003,Male,7.808416224,Art
12119,William Williams,2003,Male,7.369997196,Mathematics
12120,Joseph Ingram,2005,Male,9.465766459,History
12121,Isabel Ryan,2001,Male,7.575199848,Statistics
12122,Kayla Ono,2000,Female,7.88917746,Electrical Eng
12123,Elena Gaskin,2004,Female,7.94620575,Psychology
12124,Dolores Budd,2003,Male,6.889273499,Art
12125,Thomas Joseph,2002,Female,1.616315072,Economics
12126,Nicholas Ash,1999,Female,8.257210604,Statistics
12127,Ben Dimaggio,1999,Male,4.724480387,Biology
12128,Tori Stone,2003,Male,1.884916704,Engineering
12129,Herman Tyson,2002,Male,5.732928951,Music
12130,Renee Kendrick,2002,Male,4.457507586,Music
12131,Colleen Degroot,2005,Male,3.951235097,Psychology
12132,Alice Havercroft,2000,Female,4.98910718,Philosophy
12133,Audrey Lopes,2002,Female,5.933516456,Statistics
12134,Vincent Williams,1999,Female,9.29480332,Statistics
12135,Danielle Jones,2004,Male,7.497598845,Engineering
12136,Warren Mcveigh,2001,Male,8.18697641,Biology
12137,Patricia Carter,2005,Female,7.91232496,Biology
12138,Cyndi Lewis,2001,Female,9.437769902,Electrical Eng
12139,Virginia Mccleary,2001,Male,5.969459108,Art
12140,Philip Butler,2000,Female,5.203869475,Physics
12141,Cheryl Lamb,1999,Female,2.788257467,Art
12142,Mark Farris,2005,Female,8.299011273,Psychology
12143,Willie Campbell,1999,Female,1.585107448,Psychology
12144,Deborah Aldrich,2004,Male,4.189588607,Astronomy
12145,Dennis Johnson,2005,Male,4.855752863,History
12146,Wayne Andrews,2005,Male,6.49340417,Electrical Eng
12147,Cheri Rosenstock,2004,Female,8.661916465,Biology
12148,James Metayer,2000,Male,4.202909356,Engineering
12149,Patrick Ewen,2002,Female,2.616937874,Computer Science
12150,Lillian Reese,1999,Female,4.983116639,Mathematics
12151,Carol Betts,2001,Male,6.321701288,Computer Science
12152,Vanessa Radosevich,2001,Male,2.914512897,Chemistry
12153,Melissa Boudreaux,2005,Male,3.454707037,History
12154,Jacob Caron,1999,Male,9.737208601,Biology
12155,Gerald Zmolek,2004,Female,1.250762474,Psychology
12156,Yvonne Gateley,2003,Male,9.637250706,Art
12157,Roger Barnhart,1999,Female,4.564216266,Electrical Eng
12158,Jamison Curtis,2004,Female,3.452577548,Mathematics
12159,John Grisby,1999,Male,9.831733527,Economics
12160,Pamela Lara,2002,Male,8.72565289,Mathematics
12161,Walter Brush,2004,Male,2.375567931,Astronomy
12162,Sherman Nolton,1999,Male,4.917197313,History
12163,Amy Dwyer,2003,Male,4.281346693,Economics
12164,Christine Tucker,2000,Male,8.50801122,Music
12165,George Riley,2005,Female,7.326114797,History
12166,Daniel Noah,2002,Male,1.912504152,Chemistry
12167,Jennifer Torres,2002,Male,3.176965585,Mathematics
12168,Michael Johnson,2003,Male,6.621592852,Biology
12169,Michelle Culpepper,2002,Female,4.838465252,Computer Science
12170,Sherry Williams,2000,Female,8.734698928,Psychology
12171,Kevin Maya,2005,Male,1.848722131,Philosophy
12172,Rita Marrara,2002,Female,6.552902024,Statistics
12173,Lindsay Arnold,2003,Male,1.552981807,Philosophy
12174,Minnie Williams,2004,Female,8.214193889,Statistics
12175,Alvin Mann,2001,Male,3.490606793,Psychology
12176,Irina Cook,2001,Male,1.303949132,Physics
12177,Marty Bauer,2000,Female,8.749318673,Economics
12178,Lisa Taylor,2000,Female,9.288203724,Computer Science
12179,Alvaro Sheridan,1999,Female,3.29439829,Astronomy
12180,Ruby Cedeno,2001,Female,1.207343039,Music
12181,Shawana Brazier,1999,Female,1.380069809,Economics
12182,Joan Lakes,2003,Female,2.102150749,Chemistry
12183,Darren Stone,2001,Female,4.172045672,Chemistry
12184,Betty Murray,2001,Male,7.428160619,Physics
12185,Alfonso Hardy,2000,Male,5.180370026,Statistics
12186,Brian Ullman,2004,Male,7.178352803,Engineering
12187,Amy Garrick,2000,Female,5.395978159,Engineering
12188,Richard Clever,2001,Male,5.877638743,Physics
12189,Michael Nestor,2001,Female,7.272618253,Mathematics
12190,Joseph Strother,1999,Male,8.165849411,Chemistry
12191,Joey Donnell,2000,Female,9.31450805,Mathematics
12192,Krystal Wissinger,2004,Female,2.219325534,Economics
12193,Mandy Schroeder,2000,Female,1.236398114,Philosophy
12194,Brandon Baughman,2002,Male,2.14839642,Statistics
12195,Marc Leo,2001,Female,5.307211698,Philosophy
12196,Tiffany Jones,1999,Female,7.866327649,Mathematics
12197,Jamie Hicks,2003,Male,5.32499262,Chemistry
12198,Anissa Paugh,2000,Female,8.886667764,Music
12199,John Williams,2002,Female,8.440111838,Philosophy
12200,Peter Gingues,2005,Male,6.502986653,Computer Science
12201,Sasha Loper,2003,Female,8.229322263,Music
12202,Edgar Baxter,2000,Male,3.227619726,Music
12203,Ricardo Strickland,1999,Male,6.713201634,Astronomy
12204,Sharon Roberts,2005,Male,1.713883067,History
12205,Maria Smith,2000,Male,7.9372918,Engineering
12206,Harold Hayes,2004,Female,4.998643565,Art
12207,Laura Rivera,2005,Male,5.967279988,Computer Science
12208,Jessica Orozco,2001,Male,6.894229769,Biology
12209,Laurie Carter,2001,Male,7.604179916,Engineering
12210,Rudolph Greene,1999,Male,8.26878392,Mathematics
12211,James Hamrick,1999,Male,3.252099259,Electrical Eng
12212,Alice Bass,2000,Female,3.52984263,Music
12213,Elizabeth Mcdonald,2002,Male,5.491779042,Physics
12214,Robin Hendrick,2003,Male,2.74478936,Chemistry
12215,Edgar Combs,2001,Male,2.596950331,Art
12216,Verdell Jewell,2001,Female,5.456881941,Economics
12217,Curtis Roll,2005,Male,9.669268222,Electrical Eng
12218,Joe Eastman,2001,Male,1.547512154,Chemistry
12219,Patti Gerstner,2004,Male,2.827189257,Computer Science
12220,Monica Peters,2003,Male,1.227024129,Computer Science
12221,Jan Bush,1999,Male,4.167467856,Philosophy
12222,David Knowles,2005,Female,7.400473522,Astronomy
12223,Norma Omoyosi,2000,Male,2.188304261,Computer Science
12224,Bessie Orozco,2002,Female,2.472091382,Art
12225,Robert Aranda,2001,Female,9.396397382,History
12226,Vada Koon,2000,Male,9.613309692,Physics
12227,Marilyn Cruz,2001,Female,8.963106875,Physics
12228,Steven Blunt,2005,Male,8.585045601,Economics
12229,Thomas Ellis,1999,Female,1.226353119,Economics
12230,Eugenia Smith,1999,Male,9.69879921,Mathematics
12231,Mitchell Beumer,2005,Male,4.464826687,Statistics
12232,Betty Olsen,2002,Male,5.649333642,Electrical Eng
12233,Cynthia Igtanloc,2005,Female,9.222599946,Art
12234,Clara Coplin,1999,Male,1.46986802,History
12235,Beth Lopez,2001,Female,5.503051056,Art
12236,Patrick Winstead,2004,Female,4.495797286,History
12237,Edward Waterfall,2004,Male,6.854247448,Astronomy
12238,Danielle Reid,2004,Female,9.212046891,Art
12239,Stephen Alway,2005,Female,3.902411873,Computer Science
12240,Luanne Manley,1999,Male,8.670692089,Philosophy
12241,Cindy Summer,2001,Male,7.638371311,Physics
12242,Jessica White,2002,Female,8.381837334,Computer Science
12243,Alex Cook,2001,Female,8.533877554,Mathematics
12244,Julie Wilder,2004,Male,4.541452945,Biology
12245,Trent Hess,2004,Female,5.477803147,Astronomy
12246,Michael Link,2003,Male,2.498391351,Music
12247,Yvette Frank,2002,Female,7.97197328,Mathematics
12248,John Todd,2001,Male,5.440563232,Chemistry
12249,Michelle Filkins,2002,Female,1.23659599,Statistics
12250,Simon Stgermain,2003,Male,1.191166065,Psychology
12251,Sharon Frost,2001,Male,4.916697613,Psychology
12252,Felisha Banas,2002,Female,6.204725,Computer Science
12253,Terry Barnett,2002,Female,8.689371819,Astronomy
12254,Curtis Mullin,2005,Male,7.830713712,History
12255,Christopher Leng,2003,Male,5.85721664,Music
12256,Philip Paige,2002,Female,2.703743055,Biology
12257,Diane Morris,1999,Male,2.70419598,Chemistry
12258,Veronica Parlin,1999,Male,4.152944628,Psychology
12259,Sun Kelly,2001,Female,1.599071388,Chemistry
12260,John Johnson,1999,Female,4.68988504,Statistics
12261,Robert Daus,1999,Male,3.87475157,Engineering
12262,Adam Vanos,2002,Male,4.36282553,Astronomy
12263,Dawn Causey,2004,Female,5.359923743,Electrical Eng
12264,John Clark,2004,Female,4.460955099,Art
12265,Vernon Isaac,1999,Male,2.659177384,Philosophy
12266,Marion Sanchez,1999,Male,9.642999027,Computer Science
12267,Kevin Willis,2005,Male,7.222832284,Psychology
12268,Noe Novotny,2000,Male,7.339925381,Art
12269,Nieves Nguyen,1999,Female,9.314815842,Art
12270,Kelly Hutcheson,2004,Male,5.251660521,Engineering
12271,Janet Douglass,1999,Male,7.999518353,Mathematics
12272,Charles White,2001,Female,7.856240481,Computer Science
12273,Martha Haywood,2004,Male,7.599125415,Physics
12274,Wayne Squires,2000,Male,1.182600308,Statistics
12275,Clarence Blubaugh,2001,Male,6.497995335,Chemistry
12276,Christopher Doran,2001,Female,8.232500009,Physics
12277,Natalie Barrett,2003,Female,2.227392475,Philosophy
12278,Andrew Vadasy,2001,Male,5.267543504,Engineering
12279,Marcus Garcia,2001,Female,7.377361937,Physics
12280,Kristin Davis,1999,Male,9.797663075,Psychology
12281,Evelyn Wake,2003,Male,7.892969175,History
12282,Margaret Cauthen,2000,Male,5.621085538,Electrical Eng
12283,Cristopher Ali,2000,Male,4.928244242,Psychology
12284,Keith Smith,2005,Female,1.59635019,Economics
12285,David Gaitor,2001,Male,3.347686483,Art
12286,Michael Mann,2002,Female,2.76994335,Engineering
12287,Eugenia Taylor,2000,Male,1.444045874,Psychology
12288,Tommie Hagen,2004,Female,7.372918904,Chemistry
12289,Billy Bennett,2004,Male,8.845302467,Psychology
12290,Gabriela Jemison,1999,Female,6.847060758,Philosophy
12291,Bryan Secrest,2002,Female,4.902241736,Physics
12292,Mitchell Beckum,2000,Female,2.428899372,Computer Science
12293,Joan Baldwin,2003,Female,5.937809941,Electrical Eng
12294,Deborah Brown,2002,Female,1.930099795,Physics
12295,Jeremy Honea,2000,Male,7.968290187,Computer Science
12296,Janice Miller,2002,Male,1.255309781,Computer Science
12297,Irene Suarez,2000,Male,2.348252463,Psychology
12298,Eleanor Varner,2001,Male,1.42255505,Engineering
12299,Carla Avent,2001,Male,8.987108128,Computer Science
12300,Sandra Parker,2003,Male,8.577981919,Economics
12301,Angela Steen,1999,Female,7.521426963,Statistics
12302,Kenneth Lancaster,1999,Female,1.97726533,Psychology
12303,Andrea Wheat,2004,Male,7.946107276,Psychology
12304,Carol Robertson,2001,Female,3.122191,History
12305,Theodore Waters,2005,Female,9.253174733,Music
12306,Francis Rocha,2003,Female,2.894446041,Statistics
12307,Donald Wright,2000,Male,6.281023198,Astronomy
12308,Jessica Simmons,2001,Male,3.157473049,Engineering
12309,Melissa Kempf,2005,Female,7.877136206,Music
12310,Mary Bisson,2003,Female,6.22843402,Astronomy
12311,Gene Jackson,2001,Male,2.57558567,Astronomy
12312,Sarah Peeler,2000,Male,4.760659267,Economics
12313,Randy Ortiz,2001,Male,4.51153816,Computer Science
12314,Darryl Baillargeon,2002,Female,5.437834654,Statistics
12315,Dallas Robinson,2000,Male,5.642386413,Philosophy
12316,Gayle Groff,2000,Female,1.248980993,History
12317,Mary Wheeler,2001,Male,1.18680499,Astronomy
12318,Walter Kenny,1999,Male,2.93339362,Engineering
12319,Margaret Mccraw,1999,Male,7.943459984,History
12320,Evelyn Vanscoy,2004,Female,9.59847173,Music
12321,Robert Silva,2005,Male,5.552331658,Computer Science
12322,Michael Ryan,2003,Female,4.508593122,Physics
12323,Marie Tirado,2004,Female,1.30512687,Chemistry
12324,Patty Harris,2003,Female,7.224341463,Computer Science
12325,Nellie Hoskins,2001,Male,3.675979857,Physics
12326,Ruth Williams,2003,Female,8.81254226,Electrical Eng
12327,Mary Smith,2005,Female,3.72212172,Computer Science
12328,Mary Elford,2001,Male,1.173171909,History
12329,Frances Mark,2000,Male,8.135888499,Physics
12330,Ron Young,2005,Male,6.73965569,Biology
12331,Benny May,2002,Male,8.907135343,Statistics
12332,Kevin Lewis,2005,Female,7.858181907,Biology
12333,Alicia Patel,2003,Female,8.774851804,Music
12334,Melissa Brown,2005,Female,9.591812915,Chemistry
12335,Barbara Nelson,2002,Female,5.644631576,Art
12336,Manuel Heidinger,2000,Male,5.690337144,Statistics
